city,place_name,hours,priority

Leh,Street Food Tour Leh,2
Leh,Photography Walk Leh,2
Leh,Adventure Activities Leh,4
Leh,Mountain Trek Leh,5
Leh,Camping Experience Leh,4
Leh,Bike Ride Experience Leh,5
Leh,Sunset View Leh,2
Leh,Sunrise View Leh,2
Leh,Local Cafe Exploration,2
Leh,Cultural Experience Leh,2
Leh,Shopping Market Walk,2
Leh,Nature Walk Leh,3
Leh,Stargazing Experience,3
Leh,River Rafting Zanskar,4
Leh,Relaxation Scenic Stay,3

Lucknow,Bara Imambara,2
Lucknow,Chota Imambara,2
Lucknow,Rumi Darwaza,1
Lucknow,British Residency,2
Lucknow,Janeshwar Mishra Park,2
Lucknow,Hazratganj Market,2
Lucknow,Gomti Riverfront,2
Lucknow,Lucknow Zoo,3
Lucknow,State Museum Lucknow,2
Lucknow,Dilkusha Kothi,2
Lucknow,Sikandar Bagh,2
Lucknow,Clock Tower Hussainabad,1
Lucknow,Husainabad Picture Gallery,2
Lucknow,Moti Mahal,2
Lucknow,Kukrail Forest Reserve,3
Lucknow,Marine Drive Lucknow,2
Lucknow,Chowk Market,2
Lucknow,Aminabad Market,2
Lucknow,Fun Republic Mall,2
Lucknow,Sahara Ganj Mall,2
Lucknow,ISKCON Temple Lucknow,1
Lucknow,Hanuman Setu Temple,1
Lucknow,Gautam Buddha Park,2
Lucknow,Dr Ram Manohar Lohia Park,2
Lucknow,Local Food Tour Lucknow,3
Lucknow,Heritage Walk Lucknow,3
Lucknow,Street Food Tour Lucknow,3
Lucknow,Photography Walk Lucknow,2
Lucknow,Night Market Lucknow,2
Lucknow,Cultural Experience Lucknow,2

Manali,Solang Valley,3
Manali,Rohtang Pass,4
Manali,Hadimba Temple,2
Manali,Manu Temple,1
Manali,Old Manali,2
Manali,Mall Road Manali,2
Manali,Vashisht Hot Springs,2
Manali,Jogini Waterfall,3
Manali,Nehru Kund,2
Manali,Bhrigu Lake Trek,5
Manali,Hampta Pass Trek,5
Manali,Great Himalayan National Park,4
Manali,Beas River Rafting,3
Manali,Paragliding Solang,3
Manali,Skiing Solang,3
Manali,Mountain Biking Manali,3
Manali,Local Market Manali,2
Manali,Street Food Tour Manali,3
Manali,Heritage Walk Manali,3
Manali,Photography Walk Manali,2
Manali,Temple Trail Manali,3
Manali,Local Cafe Exploration,2
Manali,Night Walk Manali,2
Manali,Adventure Activities Manali,4
Manali,Cultural Experience Manali,2
Manali,Sunset Point Manali,2
Manali,Sunrise View Manali,2
Manali,Nature Walk Manali,3
Manali,Relaxation Riverside Time,3
Manali,Camping Experience Manali,4

Mumbai,Gateway of India,2
Mumbai,Marine Drive,2
Mumbai,Elephanta Caves,4
Mumbai,Juhu Beach,2
Mumbai,Siddhivinayak Temple,1
Mumbai,Haji Ali Dargah,1
Mumbai,Colaba Causeway,2
Mumbai,Sanjay Gandhi National Park,4
Mumbai,Chhatrapati Shivaji Terminus,2
Mumbai,Prince of Wales Museum,2
Mumbai,Bandra-Worli Sea Link,1
Mumbai,Versova Beach,2
Mumbai,Chowpatty Beach,2
Mumbai,Taraporewala Aquarium,2
Mumbai,Nehru Planetarium,2
Mumbai,Film City Mumbai,3
Mumbai,Global Vipassana Pagoda,2
Mumbai,Mount Mary Church,1
Mumbai,Bandra Fort,2
Mumbai,Powai Lake,2
Mumbai,High Street Phoenix Mall,2
Mumbai,Inorbit Mall,2
Mumbai,Local Food Tour Mumbai,3
Mumbai,Street Food Tour Mumbai,3
Mumbai,Heritage Walk Mumbai,3
Mumbai,Photography Walk Mumbai,2
Mumbai,Night Market Mumbai,2
Mumbai,Shopping Market Walk,2
Mumbai,Cultural Experience Mumbai,2
Mumbai,Sunset Marine Drive,2

Mussoorie,Kempty Falls,3
Mussoorie,Gun Hill,2
Mussoorie,Camel’s Back Road,2
Mussoorie,Lal Tibba,2
Mussoorie,Mussoorie Lake,2
Mussoorie,Mall Road Mussoorie,2
Mussoorie,Cloud’s End,3
Mussoorie,Company Garden,2
Mussoorie,George Everest House,3
Mussoorie,Bhatta Falls,2
Mussoorie,Jharipani Falls,2
Mussoorie,Mossy Falls,2
Mussoorie,Happy Valley,2
Mussoorie,Christ Church Mussoorie,1
Mussoorie,Local Market Mussoorie,2
Mussoorie,Street Food Tour Mussoorie,3
Mussoorie,Heritage Walk Mussoorie,3
Mussoorie,Photography Walk Mussoorie,2
Mussoorie,Temple Trail Mussoorie,3
Mussoorie,Local Cafe Exploration,2
Mussoorie,Night Walk Mussoorie,2
Mussoorie,Adventure Activities Mussoorie,3
Mussoorie,Cultural Experience Mussoorie,2
Mussoorie,Sunset Point Mussoorie,2
Mussoorie,Sunrise View Mussoorie,2
Mussoorie,Nature Walk Mussoorie,3
Mussoorie,Relaxation Hill View,3
Mussoorie,Camping Experience Mussoorie,4
Mussoorie,Picnic Spot Mussoorie,3
Mussoorie,Scenic View Point Mussoorie,2

Mysore,Mysore Palace,3
Mysore,Chamundi Hill Temple,2
Mysore,Brindavan Gardens,3
Mysore,St Philomena Church,2
Mysore,Zoo Mysore,3
Mysore,Railway Museum Mysore,2
Mysore,Jaganmohan Palace,2
Mysore,Karanji Lake,2
Mysore,Lalitha Mahal Palace,2
Mysore,Srirangapatna,3
Mysore,Ranganathittu Bird Sanctuary,3
Mysore,GRS Fantasy Park,3
Mysore,Mysore Sand Sculpture Museum,2
Mysore,Local Market Mysore,2
Mysore,Street Food Tour Mysore,3
Mysore,Heritage Walk Mysore,3
Mysore,Photography Walk Mysore,2
Mysore,Temple Trail Mysore,3
Mysore,Local Cafe Exploration,2
Mysore,Night Walk Mysore,2
Mysore,Shopping Market Walk,2
Mysore,Cultural Experience Mysore,2
Mysore,Adventure Activities Mysore,3
Mysore,Sunset View Mysore,2
Mysore,Nature Walk Mysore,3
Mysore,Relaxation Park Visit,2
Mysore,Handicraft Market Tour,2
Mysore,Art Gallery Visit,2
Mysore,Local Village Visit,3
Mysore,Scenic View Point Mysore,2

Nainital,Naini Lake,3
Nainital,Naina Devi Temple,2
Nainital,Snow View Point,2
Nainital,Tiffin Top,3
Nainital,The Mall Road Nainital,2
Nainital,Governor’s House,2
Nainital,High Altitude Zoo,3
Nainital,Boat Ride Naini Lake,2
Nainital,Eco Cave Gardens,2
Nainital,Lover’s Point,2
Nainital,Land’s End,2
Nainital,Kilbury Bird Sanctuary,3
Nainital,Bhimtal Lake,3
Nainital,Sattal Lake,3
Nainital,Naukuchiatal Lake,3
Nainital,Local Market Nainital,2
Nainital,Street Food Tour Nainital,3
Nainital,Heritage Walk Nainital,3
Nainital,Photography Walk Nainital,2
Nainital,Temple Trail Nainital,3
Nainital,Local Cafe Exploration,2
Nainital,Night Walk Nainital,2
Nainital,Adventure Activities Nainital,3
Nainital,Cultural Experience Nainital,2
Nainital,Sunset View Nainital,2
Nainital,Sunrise View Nainital,2
Nainital,Nature Walk Nainital,3
Nainital,Camping Experience Nainital,4
Nainital,Picnic Spot Nainital,3
Nainital,Scenic View Point Nainital,2

Ooty,Botanical Gardens Ooty,3
Ooty,Ooty Lake,3
Ooty,Doddabetta Peak,3
Ooty,Rose Garden Ooty,2
Ooty,Pykara Lake,3
Ooty,Pykara Falls,2
Ooty,Nilgiri Mountain Railway,4
Ooty,Tea Factory Ooty,2
Ooty,Avalanche Lake,4
Ooty,Emerald Lake,3
Ooty,St Stephen Church,1
Ooty,Wax Museum Ooty,2
Ooty,Thread Garden,2
Ooty,Local Market Ooty,2
Ooty,Street Food Tour Ooty,3
Ooty,Heritage Walk Ooty,3
Ooty,Photography Walk Ooty,2
Ooty,Temple Trail Ooty,3
Ooty,Local Cafe Exploration,2
Ooty,Night Walk Ooty,2
Ooty,Adventure Activities Ooty,3
Ooty,Cultural Experience Ooty,2
Ooty,Sunset View Ooty,2
Ooty,Sunrise View Ooty,2
Ooty,Nature Walk Ooty,3
Ooty,Camping Experience Ooty,4
Ooty,Picnic Spot Ooty,3
Ooty,Scenic View Point Ooty,2
Ooty,Forest Exploration Ooty,3
Ooty,Relaxation Hill View,3

Patna,Golghar,2
Patna,Patna Museum,2
Patna,Bihar Museum,2
Patna,Mahatma Gandhi Setu View,2
Patna,Takht Sri Patna Sahib,2
Patna,Kumhrar Park,2
Patna,Sanjay Gandhi Biological Park,3
Patna,Gandhi Maidan,2
Patna,Agam Kuan,1
Patna,Funtasia Water Park,3
Patna,Local Market Patna,2
Patna,Street Food Tour Patna,3
Patna,Heritage Walk Patna,3
Patna,Photography Walk Patna,2
Patna,Temple Trail Patna,3
Patna,Local Cafe Exploration,2
Patna,Night Walk Patna,2
Patna,Shopping Market Walk,2
Patna,Cultural Experience Patna,2
Patna,Adventure Activities Patna,3
Patna,Sunset View Patna,2
Patna,Sunrise View Patna,2
Patna,Nature Walk Patna,3
Patna,Relaxation Park Visit,2
Patna,Boat Ride Ganga River,3
Patna,Art Gallery Visit,2
Patna,Handicraft Market Tour,2
Patna,Local Village Visit,3
Patna,Picnic Spot Patna,3
Patna,Scenic View Point Patna,2

Pondicherry,Promenade Beach,3
Pondicherry,Auroville,3
Pondicherry,Sri Aurobindo Ashram,2
Pondicherry,Paradise Beach,3
Pondicherry,Serenity Beach,3
Pondicherry,Rock Beach,2
Pondicherry,French Quarter,3
Pondicherry,Chunnambar Boat House,3
Pondicherry,Botanical Garden Pondicherry,2
Pondicherry,Light and Sound Show,2
Pondicherry,Local Market Pondicherry,2
Pondicherry,Street Food Tour Pondicherry,3
Pondicherry,Heritage Walk Pondicherry,3
Pondicherry,Photography Walk Pondicherry,2
Pondicherry,Temple Trail Pondicherry,3
Pondicherry,Local Cafe Exploration,2
Pondicherry,Night Walk Pondicherry,2
Pondicherry,Shopping Market Walk,2
Pondicherry,Cultural Experience Pondicherry,2
Pondicherry,Adventure Activities Pondicherry,3
Pondicherry,Sunset View Pondicherry,2
Pondicherry,Sunrise View Pondicherry,2
Pondicherry,Nature Walk Pondicherry,3
Pondicherry,Relaxation Beach Time,3
Pondicherry,Boat Ride Pondicherry,2
Pondicherry,Art Gallery Visit,2
Pondicherry,Handicraft Market Tour,2
Pondicherry,Local Village Visit,3
Pondicherry,Picnic Spot Pondicherry,3
Pondicherry,Scenic View Point Pondicherry,2

Pune,Shaniwar Wada,2
Pune,Aga Khan Palace,2
Pune,Sinhagad Fort,3
Pune,Dagadusheth Ganpati Temple,1
Pune,Pataleshwar Cave Temple,1
Pune,Rajiv Gandhi Zoo,3
Pune,Osho Ashram,2
Pune,Parvati Hill,2
Pune,Khadakwasla Dam,3
Pune,Phoenix Marketcity,2
Pune,Local Market Pune,2
Pune,Street Food Tour Pune,3
Pune,Heritage Walk Pune,3
Pune,Photography Walk Pune,2
Pune,Temple Trail Pune,3
Pune,Local Cafe Exploration,2
Pune,Night Walk Pune,2
Pune,Shopping Market Walk,2
Pune,Cultural Experience Pune,2
Pune,Adventure Activities Pune,3
Pune,Sunset View Pune,2
Pune,Sunrise View Pune,2
Pune,Nature Walk Pune,3
Pune,Camping Experience Pune,4
Pune,Picnic Spot Pune,3
Pune,Art Gallery Visit,2
Pune,Handicraft Market Tour,2
Pune,Local Village Visit,3
Pune,Scenic View Point Pune,2
Pune,Relaxation Park Visit,2

Rishikesh,Laxman Jhula,2
Rishikesh,Ram Jhula,2
Rishikesh,Triveni Ghat,2
Rishikesh,Neelkanth Mahadev Temple,3
Rishikesh,Parmarth Niketan Ashram,2
Rishikesh,Beatles Ashram,2
Rishikesh,River Rafting,4
Rishikesh,Bungee Jumping,3
Rishikesh,Camping Rishikesh,4
Rishikesh,Waterfall Trek Rishikesh,3
Rishikesh,Local Market Rishikesh,2
Rishikesh,Street Food Tour Rishikesh,3
Rishikesh,Heritage Walk Rishikesh,3
Rishikesh,Photography Walk Rishikesh,2
Rishikesh,Temple Trail Rishikesh,3
Rishikesh,Local Cafe Exploration,2
Rishikesh,Night Walk Rishikesh,2
Rishikesh,Shopping Market Walk,2
Rishikesh,Cultural Experience Rishikesh,2
Rishikesh,Adventure Activities Rishikesh,4
Rishikesh,Sunset View Rishikesh,2
Rishikesh,Sunrise View Rishikesh,2
Rishikesh,Nature Walk Rishikesh,3
Rishikesh,Relaxation Riverside Time,3
Rishikesh,Boat Ride Ganga,2
Rishikesh,Yoga Session,2
Rishikesh,Meditation Retreat,3
Rishikesh,Picnic Spot Rishikesh,3
Rishikesh,Scenic View Point Rishikesh,2
Rishikesh,Forest Exploration Rishikesh,3

Shimla,The Ridge,2
Shimla,Mall Road Shimla,2
Shimla,Jakhoo Temple,2
Shimla,Kufri,3
Shimla,Christ Church Shimla,1
Shimla,Green Valley,2
Shimla,Toy Train Ride,4
Shimla,Indian Institute of Advanced Study,2
Shimla,Annandale,2
Shimla,Chadwick Falls,2
Shimla,Local Market Shimla,2
Shimla,Street Food Tour Shimla,3
Shimla,Heritage Walk Shimla,3
Shimla,Photography Walk Shimla,2
Shimla,Temple Trail Shimla,3
Shimla,Local Cafe Exploration,2
Shimla,Night Walk Shimla,2
Shimla,Shopping Market Walk,2
Shimla,Cultural Experience Shimla,2
Shimla,Adventure Activities Shimla,3
Shimla,Sunset View Shimla,2
Shimla,Sunrise View Shimla,2
Shimla,Nature Walk Shimla,3
Shimla,Camping Experience Shimla,4
Shimla,Picnic Spot Shimla,3
Shimla,Scenic View Point Shimla,2
Shimla,Forest Exploration Shimla,3
Shimla,Relaxation Hill View,3
Shimla,Local Village Visit,3
Shimla,Art Gallery Visit,2

Srinagar,Dal Lake,3
Srinagar,Shikara Ride,2
Srinagar,Mughal Gardens,3
Srinagar,Shankaracharya Temple,2
Srinagar,Nishat Bagh,2
Srinagar,Shalimar Bagh,2
Srinagar,Hazratbal Shrine,2
Srinagar,Pari Mahal,2
Srinagar,Indira Gandhi Memorial Tulip Garden,3
Srinagar,Local Market Srinagar,2
Srinagar,Street Food Tour Srinagar,3
Srinagar,Heritage Walk Srinagar,3
Srinagar,Photography Walk Srinagar,2
Srinagar,Temple Trail Srinagar,3
Srinagar,Local Cafe Exploration,2
Srinagar,Night Walk Srinagar,2
Srinagar,Shopping Market Walk,2
Srinagar,Cultural Experience Srinagar,2
Srinagar,Adventure Activities Srinagar,3
Srinagar,Sunset View Srinagar,2
Srinagar,Sunrise View Srinagar,2
Srinagar,Nature Walk Srinagar,3
Srinagar,Relaxation Lake View,3
Srinagar,Boat Ride Dal Lake,2
Srinagar,Gulmarg Day Trip,5
Srinagar,Pahalgam Day Trip,5
Srinagar,Sonmarg Day Trip,5
Srinagar,Handicraft Market Tour,2
Srinagar,Local Village Visit,3
Srinagar,Scenic View Point Srinagar,2

Surat,Dumas Beach,3
Surat,Science Centre Surat,2
Surat,Sarthana Nature Park,3
Surat,Dutch Garden,2
Surat,Ambika Niketan Temple,2
Surat,ISKCON Temple Surat,1
Surat,VR Mall Surat,2
Surat,Local Market Surat,2
Surat,Street Food Tour Surat,3
Surat,Heritage Walk Surat,3
Surat,Photography Walk Surat,2
Surat,Temple Trail Surat,3
Surat,Local Cafe Exploration,2
Surat,Night Walk Surat,2
Surat,Shopping Market Walk,2
Surat,Cultural Experience Surat,2
Surat,Adventure Activities Surat,3
Surat,Sunset View Surat,2
Surat,Sunrise View Surat,2
Surat,Nature Walk Surat,3
Surat,Relaxation Park Visit,2
Surat,Boat Ride Tapi River,2
Surat,Art Gallery Visit,2
Surat,Handicraft Market Tour,2
Surat,Local Village Visit,3
Surat,Picnic Spot Surat,3
Surat,Scenic View Point Surat,2
Surat,Food Street Exploration,3
Surat,City View Walk,2
Surat,Riverfront Walk Surat,2

Tirupati,Tirumala Temple,4
Tirupati,Sri Kapileswara Swamy Temple,2
Tirupati,Akasa Ganga,2
Tirupati,Silathoranam,2
Tirupati,Chandragiri Fort,3
Tirupati,Deer Park Tirupati,2
Tirupati,ISKCON Temple Tirupati,2
Tirupati,Sri Venkateswara Museum,2
Tirupati,Local Market Tirupati,2
Tirupati,Street Food Tour Tirupati,3
Tirupati,Heritage Walk Tirupati,3
Tirupati,Photography Walk Tirupati,2
Tirupati,Temple Trail Tirupati,4
Tirupati,Local Cafe Exploration,2
Tirupati,Night Walk Tirupati,2
Tirupati,Shopping Market Walk,2
Tirupati,Cultural Experience Tirupati,2
Tirupati,Adventure Activities Tirupati,3
Tirupati,Sunset View Tirupati,2
Tirupati,Sunrise View Tirupati,2
Tirupati,Nature Walk Tirupati,3
Tirupati,Relaxation Hill View,3
Tirupati,Boat Ride Tirupati Area,2
Tirupati,Art Gallery Visit,2
Tirupati,Handicraft Market Tour,2
Tirupati,Local Village Visit,3
Tirupati,Picnic Spot Tirupati,3
Tirupati,Scenic View Point Tirupati,2
Tirupati,Forest Exploration Tirupati,3
Tirupati,Spiritual Experience Tour,4

Udaipur,City Palace Udaipur,3
Udaipur,Lake Pichola,3
Udaipur,Jag Mandir,2
Udaipur,Fateh Sagar Lake,2
Udaipur,Sajjangarh Palace,3
Udaipur,Saheliyon Ki Bari,2
Udaipur,Bagore Ki Haveli,2
Udaipur,Jagadish Temple,1
Udaipur,Local Market Udaipur,2
Udaipur,Street Food Tour Udaipur,3
Udaipur,Heritage Walk Udaipur,3
Udaipur,Photography Walk Udaipur,2
Udaipur,Temple Trail Udaipur,3
Udaipur,Local Cafe Exploration,2
Udaipur,Night Walk Udaipur,2
Udaipur,Shopping Market Walk,2
Udaipur,Cultural Experience Udaipur,2
Udaipur,Adventure Activities Udaipur,3
Udaipur,Sunset View Udaipur,2
Udaipur,Sunrise View Udaipur,2
Udaipur,Nature Walk Udaipur,3
Udaipur,Boat Ride Lake Pichola,2
Udaipur,Art Gallery Visit,2
Udaipur,Handicraft Market Tour,2
Udaipur,Local Village Visit,3
Udaipur,Picnic Spot Udaipur,3
Udaipur,Scenic View Point Udaipur,2
Udaipur,Palace Cultural Show,2
Udaipur,City View Walk,2
Udaipur,Relaxation Lake View,3

Varanasi,Kashi Vishwanath Temple,2
Varanasi,Dashashwamedh Ghat,2
Varanasi,Assi Ghat,2
Varanasi,Sarnath,3
Varanasi,Ganga Aarti,2
Varanasi,BHU Campus,2
Varanasi,Ramnagar Fort,2
Varanasi,Tulsi Manas Temple,1
Varanasi,Durga Temple,1
Varanasi,Local Market Varanasi,2
Varanasi,Street Food Tour Varanasi,3
Varanasi,Heritage Walk Varanasi,3
Varanasi,Photography Walk Varanasi,2
Varanasi,Temple Trail Varanasi,3
Varanasi,Local Cafe Exploration,2
Varanasi,Night Walk Varanasi,2
Varanasi,Shopping Market Walk,2
Varanasi,Cultural Experience Varanasi,2
Varanasi,Boat Ride Ganga,2
Varanasi,Sunrise Boat Tour,2
Varanasi,Sunset Ghat View,2
Varanasi,Nature Walk Varanasi,3
Varanasi,Art Gallery Visit,2
Varanasi,Handicraft Market Tour,2
Varanasi,Local Village Visit,3
Varanasi,Picnic Spot Varanasi,3
Varanasi,Scenic View Point Varanasi,2
Varanasi,Spiritual Experience Tour,4
Varanasi,Music and Culture Experience,2
Varanasi,Traditional Workshop Visit,2

Vijayawada,Kanaka Durga Temple,2
Vijayawada,Prakasam Barrage,2
Vijayawada,Bhavanipuram,2
Vijayawada,Undavalli Caves,3
Vijayawada,Mogalarajapuram Caves,2
Vijayawada,Victoria Museum,2
Vijayawada,Local Market Vijayawada,2
Vijayawada,Street Food Tour Vijayawada,3
Vijayawada,Heritage Walk Vijayawada,3
Vijayawada,Photography Walk Vijayawada,2
Vijayawada,Temple Trail Vijayawada,3
Vijayawada,Local Cafe Exploration,2
Vijayawada,Night Walk Vijayawada,2
Vijayawada,Shopping Market Walk,2
Vijayawada,Cultural Experience Vijayawada,2
Vijayawada,Adventure Activities Vijayawada,3
Vijayawada,Sunset View Vijayawada,2
Vijayawada,Sunrise View Vijayawada,2
Vijayawada,Nature Walk Vijayawada,3
Vijayawada,Relaxation Park Visit,2
Vijayawada,Boat Ride Krishna River,2
Vijayawada,Art Gallery Visit,2
Vijayawada,Handicraft Market Tour,2
Vijayawada,Local Village Visit,3
Vijayawada,Picnic Spot Vijayawada,3
Vijayawada,Scenic View Point Vijayawada,2
Vijayawada,City View Walk Vijayawada,2
Vijayawada,Riverfront Walk Vijayawada,2
Vijayawada,Temple Festival Experience,3
Vijayawada,Cultural Show Vijayawada,2

Visakhapatnam,RK Beach,3
Visakhapatnam,Kailasagiri,2
Visakhapatnam,Borra Caves,4
Visakhapatnam,Araku Valley,5
Visakhapatnam,Submarine Museum,2
Visakhapatnam,INS Kursura Museum,2
Visakhapatnam,Yarada Beach,3
Visakhapatnam,Dolphin Nose,2
Visakhapatnam,Simhachalam Temple,2
Visakhapatnam,Local Market Vizag,2
Visakhapatnam,Street Food Tour Vizag,3
Visakhapatnam,Heritage Walk Vizag,3
Visakhapatnam,Photography Walk Vizag,2
Visakhapatnam,Temple Trail Vizag,3
Visakhapatnam,Local Cafe Exploration,2
Visakhapatnam,Night Walk Vizag,2
Visakhapatnam,Shopping Market Walk,2
Visakhapatnam,Cultural Experience Vizag,2
Visakhapatnam,Adventure Activities Vizag,3
Visakhapatnam,Sunset View Vizag,2
Visakhapatnam,Sunrise View Vizag,2
Visakhapatnam,Nature Walk Vizag,3
Visakhapatnam,Relaxation Beach Time,3
Visakhapatnam,Boat Ride Vizag,2
Visakhapatnam,Art Gallery Visit,2
Visakhapatnam,Handicraft Market Tour,2
Visakhapatnam,Local Village Visit,3
Visakhapatnam,Picnic Spot Vizag,3
Visakhapatnam,Scenic View Point Vizag,2
Visakhapatnam,Water Sports Activities,3Mussoorie,Kempty Falls,3
Mussoorie,Gun Hill,2
Mussoorie,Camel’s Back Road,2
Mussoorie,Lal Tibba,2
Mussoorie,Mussoorie Lake,2
Mussoorie,Mall Road Mussoorie,2
Mussoorie,Cloud’s End,3
Mussoorie,Company Garden,2
Mussoorie,George Everest House,3
Mussoorie,Bhatta Falls,2
Mussoorie,Jharipani Falls,2
Mussoorie,Mossy Falls,2
Mussoorie,Happy Valley,2
Mussoorie,Christ Church Mussoorie,1
Mussoorie,Local Market Mussoorie,2
Mussoorie,Street Food Tour Mussoorie,3
Mussoorie,Heritage Walk Mussoorie,3
Mussoorie,Photography Walk Mussoorie,2
Mussoorie,Temple Trail Mussoorie,3
Mussoorie,Local Cafe Exploration,2
Mussoorie,Night Walk Mussoorie,2
Mussoorie,Adventure Activities Mussoorie,3
Mussoorie,Cultural Experience Mussoorie,2
Mussoorie,Sunset Point Mussoorie,2
Mussoorie,Sunrise View Mussoorie,2
Mussoorie,Nature Walk Mussoorie,3
Mussoorie,Relaxation Hill View,3
Mussoorie,Camping Experience Mussoorie,4
Mussoorie,Picnic Spot Mussoorie,3
Mussoorie,Scenic View Point Mussoorie,2

Mysore,Mysore Palace,3
Mysore,Chamundi Hill Temple,2
Mysore,Brindavan Gardens,3
Mysore,St Philomena Church,2
Mysore,Zoo Mysore,3
Mysore,Railway Museum Mysore,2
Mysore,Jaganmohan Palace,2
Mysore,Karanji Lake,2
Mysore,Lalitha Mahal Palace,2
Mysore,Srirangapatna,3
Mysore,Ranganathittu Bird Sanctuary,3
Mysore,GRS Fantasy Park,3
Mysore,Mysore Sand Sculpture Museum,2
Mysore,Local Market Mysore,2
Mysore,Street Food Tour Mysore,3
Mysore,Heritage Walk Mysore,3
Mysore,Photography Walk Mysore,2
Mysore,Temple Trail Mysore,3
Mysore,Local Cafe Exploration,2
Mysore,Night Walk Mysore,2
Mysore,Shopping Market Walk,2
Mysore,Cultural Experience Mysore,2
Mysore,Adventure Activities Mysore,3
Mysore,Sunset View Mysore,2
Mysore,Nature Walk Mysore,3
Mysore,Relaxation Park Visit,2
Mysore,Handicraft Market Tour,2
Mysore,Art Gallery Visit,2
Mysore,Local Village Visit,3
Mysore,Scenic View Point Mysore,2

Nainital,Naini Lake,3
Nainital,Naina Devi Temple,2
Nainital,Snow View Point,2
Nainital,Tiffin Top,3
Nainital,The Mall Road Nainital,2
Nainital,Governor’s House,2
Nainital,High Altitude Zoo,3
Nainital,Boat Ride Naini Lake,2
Nainital,Eco Cave Gardens,2
Nainital,Lover’s Point,2
Nainital,Land’s End,2
Nainital,Kilbury Bird Sanctuary,3
Nainital,Bhimtal Lake,3
Nainital,Sattal Lake,3
Nainital,Naukuchiatal Lake,3
Nainital,Local Market Nainital,2
Nainital,Street Food Tour Nainital,3
Nainital,Heritage Walk Nainital,3
Nainital,Photography Walk Nainital,2
Nainital,Temple Trail Nainital,3
Nainital,Local Cafe Exploration,2
Nainital,Night Walk Nainital,2
Nainital,Adventure Activities Nainital,3
Nainital,Cultural Experience Nainital,2
Nainital,Sunset View Nainital,2
Nainital,Sunrise View Nainital,2
Nainital,Nature Walk Nainital,3
Nainital,Camping Experience Nainital,4
Nainital,Picnic Spot Nainital,3
Nainital,Scenic View Point Nainital,2

Ooty,Botanical Gardens Ooty,3
Ooty,Ooty Lake,3
Ooty,Doddabetta Peak,3
Ooty,Rose Garden Ooty,2
Ooty,Pykara Lake,3
Ooty,Pykara Falls,2
Ooty,Nilgiri Mountain Railway,4
Ooty,Tea Factory Ooty,2
Ooty,Avalanche Lake,4
Ooty,Emerald Lake,3
Ooty,St Stephen Church,1
Ooty,Wax Museum Ooty,2
Ooty,Thread Garden,2
Ooty,Local Market Ooty,2
Ooty,Street Food Tour Ooty,3
Ooty,Heritage Walk Ooty,3
Ooty,Photography Walk Ooty,2
Ooty,Temple Trail Ooty,3
Ooty,Local Cafe Exploration,2
Ooty,Night Walk Ooty,2
Ooty,Adventure Activities Ooty,3
Ooty,Cultural Experience Ooty,2
Ooty,Sunset View Ooty,2
Ooty,Sunrise View Ooty,2
Ooty,Nature Walk Ooty,3
Ooty,Camping Experience Ooty,4
Ooty,Picnic Spot Ooty,3
Ooty,Scenic View Point Ooty,2
Ooty,Forest Exploration Ooty,3
Ooty,Relaxation Hill View,3

Patna,Golghar,2
Patna,Patna Museum,2
Patna,Bihar Museum,2
Patna,Mahatma Gandhi Setu View,2
Patna,Takht Sri Patna Sahib,2
Patna,Kumhrar Park,2
Patna,Sanjay Gandhi Biological Park,3
Patna,Gandhi Maidan,2
Patna,Agam Kuan,1
Patna,Funtasia Water Park,3
Patna,Local Market Patna,2
Patna,Street Food Tour Patna,3
Patna,Heritage Walk Patna,3
Patna,Photography Walk Patna,2
Patna,Temple Trail Patna,3
Patna,Local Cafe Exploration,2
Patna,Night Walk Patna,2
Patna,Shopping Market Walk,2
Patna,Cultural Experience Patna,2
Patna,Adventure Activities Patna,3
Patna,Sunset View Patna,2
Patna,Sunrise View Patna,2
Patna,Nature Walk Patna,3
Patna,Relaxation Park Visit,2
Patna,Boat Ride Ganga River,3
Patna,Art Gallery Visit,2
Patna,Handicraft Market Tour,2
Patna,Local Village Visit,3
Patna,Picnic Spot Patna,3
Patna,Scenic View Point Patna,2

Pondicherry,Promenade Beach,3
Pondicherry,Auroville,3
Pondicherry,Sri Aurobindo Ashram,2
Pondicherry,Paradise Beach,3
Pondicherry,Serenity Beach,3
Pondicherry,Rock Beach,2
Pondicherry,French Quarter,3
Pondicherry,Chunnambar Boat House,3
Pondicherry,Botanical Garden Pondicherry,2
Pondicherry,Light and Sound Show,2
Pondicherry,Local Market Pondicherry,2
Pondicherry,Street Food Tour Pondicherry,3
Pondicherry,Heritage Walk Pondicherry,3
Pondicherry,Photography Walk Pondicherry,2
Pondicherry,Temple Trail Pondicherry,3
Pondicherry,Local Cafe Exploration,2
Pondicherry,Night Walk Pondicherry,2
Pondicherry,Shopping Market Walk,2
Pondicherry,Cultural Experience Pondicherry,2
Pondicherry,Adventure Activities Pondicherry,3
Pondicherry,Sunset View Pondicherry,2
Pondicherry,Sunrise View Pondicherry,2
Pondicherry,Nature Walk Pondicherry,3
Pondicherry,Relaxation Beach Time,3
Pondicherry,Boat Ride Pondicherry,2
Pondicherry,Art Gallery Visit,2
